Vuosi_code,Vuosi_label,"Sähkön tuotanto ja kulutus, GWh_code","Sähkön tuotanto ja kulutus, GWh_label",Tiedot_code,Tiedot_label,value
2013,2013,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",20469
2013,2013,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,17
2013,2013,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,24.3
2013,2013,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",29.9
2013,2013,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",12672
2013,2013,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-24
2013,2013,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,15.1
2013,2013,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",18.5
2013,2013,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",774
2013,2013,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,56.7
2013,2013,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.9
2013,2013,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",1.1
2013,2013,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",7
2013,2013,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,16.7
2013,2013,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0
2013,2013,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0
2013,2013,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5457
2013,2013,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,7.8
2013,2013,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.5
2013,2013,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",8
2013,2013,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5337
2013,2013,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,7
2013,2013,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.3
2013,2013,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.8
2013,2013,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",552
2013,2013,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,12.2
2013,2013,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.7
2013,2013,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.8
2013,2013,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",11346
2013,2013,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,7.6
2013,2013,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,13.5
2013,2013,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",16.6
2013,2013,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",24798
2013,2013,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-10.5
2013,2013,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,29.5
2013,2013,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",36.3
2013,2013,17,Muut energialähteet,arvogwh,"Määrä, GWh",414
2013,2013,17,Muut energialähteet,vv_muutos,Vuosimuutos %,-5
2013,2013,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.5
2013,2013,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.6
2013,2013,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",68354
2013,2013,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,0.9
2013,2013,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,81.3
2013,2013,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2013,2013,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",15715
2013,2013,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,-9.9
2013,2013,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,18.7
2013,2013,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2013,2013,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",84069
2013,2013,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,-1.3
2013,2013,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2013,2013,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2014,2014,01,YDINVOIMA,arvogwh,"Määrä, GWh",22646
2014,2014,01,YDINVOIMA,vv_muutos,Vuosimuutos %,-0.1
2014,2014,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,27.1
2014,2014,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",34.6
2014,2014,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",201
2014,2014,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-2
2014,2014,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.2
2014,2014,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.3
2014,2014,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",7450
2014,2014,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-25.5
2014,2014,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,8.9
2014,2014,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",11.4
2014,2014,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",5386
2014,2014,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-18.6
2014,2014,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,6.5
2014,2014,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",8.2
2014,2014,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",683
2014,2014,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,0.7
2014,2014,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.8
2014,2014,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",1
2014,2014,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",13719
2014,2014,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-21.6
2014,2014,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,16.4
2014,2014,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",21
2014,2014,07,Turve,arvogwh,"Määrä, GWh",3194
2014,2014,07,Turve,vv_muutos,Vuosimuutos %,7.5
2014,2014,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,3.8
2014,2014,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",4.9
2014,2014,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",16913
2014,2014,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,-17.4
2014,2014,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,20.3
2014,2014,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",25.8
2014,2014,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",13240
2014,2014,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,4.5
2014,2014,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,15.9
2014,2014,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",20.2
2014,2014,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",1107
2014,2014,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,43
2014,2014,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,1.3
2014,2014,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",1.7
2014,2014,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",8
2014,2014,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,14.3
2014,2014,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0
2014,2014,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0
2014,2014,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5338
2014,2014,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-2.2
2014,2014,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.4
2014,2014,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",8.2
2014,2014,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5188
2014,2014,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-2.8
2014,2014,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.2
2014,2014,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.9
2014,2014,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",596
2014,2014,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,8
2014,2014,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.7
2014,2014,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.9
2014,2014,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",11122
2014,2014,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-2
2014,2014,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,13.3
2014,2014,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",17
2014,2014,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",25477
2014,2014,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,2.7
2014,2014,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,30.5
2014,2014,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",38.9
2014,2014,17,Muut energialähteet,arvogwh,"Määrä, GWh",423
2014,2014,17,Muut energialähteet,vv_muutos,Vuosimuutos %,2.2
2014,2014,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.5
2014,2014,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.6
2014,2014,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",65459
2014,2014,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,-4.2
2014,2014,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,78.5
2014,2014,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2014,2014,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",17966
2014,2014,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,14.3
2014,2014,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,21.5
2014,2014,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2014,2014,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",83425
2014,2014,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,-0.8
2014,2014,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2014,2014,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2015,2015,01,YDINVOIMA,arvogwh,"Määrä, GWh",22326
2015,2015,01,YDINVOIMA,vv_muutos,Vuosimuutos %,-1.4
2015,2015,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,27.1
2015,2015,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",33.7
2015,2015,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",187
2015,2015,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-7
2015,2015,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.2
2015,2015,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.3
2015,2015,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",4821
2015,2015,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-35.3
2015,2015,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,5.8
2015,2015,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",7.3
2015,2015,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",5086
2015,2015,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-5.6
2015,2015,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,6.2
2015,2015,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",7.7
2015,2015,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",860
2015,2015,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,25.9
2015,2015,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,1
2015,2015,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",1.3
2015,2015,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",10954
2015,2015,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-20.2
2015,2015,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,13.3
2015,2015,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",16.6
2015,2015,07,Turve,arvogwh,"Määrä, GWh",2895
2015,2015,07,Turve,vv_muutos,Vuosimuutos %,-9.4
2015,2015,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,3.5
2015,2015,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",4.4
2015,2015,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",13849
2015,2015,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,-18.1
2015,2015,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,16.8
2015,2015,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",20.9
2015,2015,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",16584
2015,2015,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,25.3
2015,2015,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,20.1
2015,2015,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",25.1
2015,2015,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",2327
2015,2015,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,110.2
2015,2015,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,2.8
2015,2015,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",3.5
2015,2015,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",11
2015,2015,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,37.5
2015,2015,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0
2015,2015,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0
2015,2015,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5442
2015,2015,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,1.9
2015,2015,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.6
2015,2015,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",8.2
2015,2015,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",4682
2015,2015,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-9.8
2015,2015,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,5.7
2015,2015,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.1
2015,2015,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",627
2015,2015,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,5.2
2015,2015,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.8
2015,2015,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.9
2015,2015,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",10752
2015,2015,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-3.3
2015,2015,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,13
2015,2015,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",16.3
2015,2015,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",29675
2015,2015,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,16.5
2015,2015,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,36
2015,2015,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",44.9
2015,2015,17,Muut energialähteet,arvogwh,"Määrä, GWh",307
2015,2015,17,Muut energialähteet,vv_muutos,Vuosimuutos %,-27.4
2015,2015,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.4
2015,2015,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.5
2015,2015,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",66156
2015,2015,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,1.1
2015,2015,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,80.2
2015,2015,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2015,2015,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",16337
2015,2015,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,-9.1
2015,2015,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,19.8
2015,2015,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2015,2015,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",82493
2015,2015,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,-1.1
2015,2015,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2015,2015,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2016,2016,01,YDINVOIMA,arvogwh,"Määrä, GWh",22280
2016,2016,01,YDINVOIMA,vv_muutos,Vuosimuutos %,-0.2
2016,2016,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,26.2
2016,2016,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",33.7
2016,2016,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",168
2016,2016,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-10.2
2016,2016,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.2
2016,2016,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.3
2016,2016,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",6552
2016,2016,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,35.9
2016,2016,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,7.7
2016,2016,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",9.9
2016,2016,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",3643
2016,2016,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-28.4
2016,2016,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,4.3
2016,2016,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",5.5
2016,2016,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",912
2016,2016,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,6
2016,2016,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,1.1
2016,2016,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",1.4
2016,2016,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",11275
2016,2016,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,2.9
2016,2016,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,13.2
2016,2016,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",17
2016,2016,07,Turve,arvogwh,"Määrä, GWh",2731
2016,2016,07,Turve,vv_muutos,Vuosimuutos %,-5.7
2016,2016,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,3.2
2016,2016,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",4.1
2016,2016,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",14006
2016,2016,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,1.1
2016,2016,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,16.4
2016,2016,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",21.2
2016,2016,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",15634
2016,2016,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-5.7
2016,2016,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,18.4
2016,2016,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",23.6
2016,2016,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",3068
2016,2016,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,31.8
2016,2016,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,3.6
2016,2016,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",4.6
2016,2016,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",22
2016,2016,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,100
2016,2016,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0
2016,2016,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0
2016,2016,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5366
2016,2016,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-1.4
2016,2016,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.3
2016,2016,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",8.1
2016,2016,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",4817
2016,2016,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,2.9
2016,2016,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,5.7
2016,2016,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.3
2016,2016,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",669
2016,2016,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,6.7
2016,2016,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.8
2016,2016,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",1
